air_scraped,air_Census Tract (2010),air_Count Listings,air_Sum Accomodations,air_Count Licensed,air_Count Exempt,air_Pct. Licensed,air_Pct. License Exempt,air_Avg. Reviews/Listing,air_Unique Hosts (count),air_Med. Host Distance (km.),air_Med. Price,air_Avg. Price,air_Avg. Avlblty / Next 30d
2016-09-07,916.0,2,4,0,0,0.0,0.0,64.5,2,5.96,58.5,58.5,16.0
2016-09-07,917.0,5,20,0,0,0.0,0.0,22.6,5,6.46,90.0,99.6,15.6
2016-09-07,918.0,4,4,0,0,0.0,0.0,3.25,1,6.28,35.5,35.5,1.0
2016-09-07,919.0,6,12,0,0,0.0,0.0,6.0,4,10.15,55.5,66.67,8.17
2016-09-07,920.0,7,18,0,0,0.0,0.0,32.14,4,6.73,75.0,71.0,4.71
2016-09-07,921.01,25,94,0,0,0.0,0.0,47.04,14,7.19,90.0,126.2,10.24
2016-09-07,922.0,11,40,0,0,0.0,0.0,74.73,7,7.31,79.0,111.55,4.09
2016-09-07,923.0,4,7,0,0,0.0,0.0,25.75,3,7.56,65.0,63.75,22.0
2016-09-07,924.0,1,2,0,0,0.0,0.0,8.0,1,7.46,95.0,95.0,30.0
2016-09-07,1001.0,3,7,0,0,0.0,0.0,11.33,1,8.59,40.0,41.67,6.0
2016-09-07,1002.0,7,12,0,0,0.0,0.0,7.0,3,8.77,59.0,60.14,18.14
2016-09-07,1003.0,1,4,0,0,0.0,0.0,40.0,1,2181.53,89.0,89.0,14.0
2016-09-07,1004.0,15,29,0,0,0.0,0.0,6.8,5,8.57,55.0,69.13,5.8
2016-09-07,1005.0,17,30,0,0,0.0,0.0,5.71,9,8.0,65.0,78.18,8.06
2016-09-07,1006.01,14,43,0,0,0.0,0.0,25.71,11,7.85,90.0,97.07,12.79
2016-09-07,1007.0,1,1,0,0,0.0,0.0,0.0,1,8.94,25.0,25.0,26.0
2016-09-07,1008.0,7,20,0,0,0.0,0.0,1.43,6,2183.17,85.0,118.29,12.71
2016-09-07,1009.0,16,33,0,0,0.0,0.0,10.75,11,9.84,70.0,73.31,14.0
2016-09-07,1010.02,1,5,0,0,0.0,0.0,0.0,1,9.42,105.0,105.0,30.0
2016-09-07,1011.01,7,22,0,0,0.0,0.0,38.57,3,9.25,65.0,75.0,8.0
2016-09-07,1101.03,28,63,0,0,0.0,0.0,57.75,21,8.22,75.0,88.75,8.29
2016-09-07,1102.01,3,8,0,0,0.0,0.0,4.0,2,9.87,49.0,99.33,7.0
2016-09-07,1103.01,6,16,0,0,0.0,0.0,49.67,5,9.47,110.0,105.5,7.67
2016-09-07,1104.01,4,9,0,0,0.0,0.0,53.25,4,9.87,59.0,62.0,4.5
2016-09-07,1104.03,8,24,0,0,0.0,0.0,15.25,8,10.95,76.5,104.75,10.25
2016-09-07,1105.01,2,4,0,0,0.0,0.0,43.5,1,11.0,75.0,75.0,28.0
2016-09-07,1105.02,16,61,0,0,0.0,0.0,25.75,10,10.4,84.0,101.38,11.12
2016-09-07,1106.01,6,23,0,0,0.0,0.0,17.33,6,10.15,99.5,156.33,12.67
2016-09-07,1106.07,21,62,0,0,0.0,0.0,25.33,19,9.83,95.0,107.71,8.24
2016-09-07,1201.03,24,83,0,0,0.0,0.0,25.42,20,7.38,130.0,174.46,6.38
2016-09-07,1201.04,15,51,0,0,0.0,0.0,45.73,14,7.68,120.0,140.87,6.93
2016-09-07,1201.05,9,39,0,0,0.0,0.0,14.78,7,7.87,125.0,158.78,10.11
2016-09-07,1202.01,45,142,0,0,0.0,0.0,16.91,37,7.37,119.0,153.16,10.27
2016-09-07,1203.01,49,155,0,0,0.0,0.0,20.98,38,6.46,94.0,123.96,6.86
2016-09-07,1204.0,80,292,0,0,0.0,0.0,18.6,67,6.77,127.5,167.55,6.26
2016-09-07,1205.0,20,55,0,0,0.0,0.0,30.25,16,5.92,86.0,96.9,4.0
2016-09-07,1206.0,25,62,0,0,0.0,0.0,42.48,22,6.16,89.0,107.56,3.2
2016-09-07,1207.0,10,36,0,0,0.0,0.0,11.9,10,6.19,108.0,149.1,0.0
2016-09-07,1301.0,7,24,0,0,0.0,0.0,5.43,7,2174.6,90.0,103.86,7.0
2016-09-07,1302.0,7,21,0,0,0.0,0.0,12.0,7,11.42,100.0,124.29,13.14
2016-09-07,1303.0,7,22,0,0,0.0,0.0,14.29,5,11.75,100.0,113.14,7.43
2016-09-07,1304.02,13,39,0,0,0.0,0.0,24.31,7,13.17,65.0,83.0,15.31
2016-09-07,1304.04,2,3,0,0,0.0,0.0,18.5,2,1093.94,64.0,64.0,25.5
2016-09-07,1304.06,2,4,0,0,0.0,0.0,0.0,2,2175.61,140.0,140.0,0.0
2016-09-07,1401.05,4,7,0,0,0.0,0.0,3.0,4,11.89,54.0,63.25,10.75
2016-09-07,1401.06,1,2,0,0,0.0,0.0,5.0,1,11.29,45.0,45.0,2.0
2016-09-07,1401.07,1,6,0,0,0.0,0.0,30.0,1,12.98,160.0,160.0,12.0
2016-09-07,1402.01,5,6,0,0,0.0,0.0,3.2,2,14.98,45.0,42.6,1.8
2016-09-07,1402.02,7,13,0,0,0.0,0.0,21.86,6,13.78,75.0,72.14,16.29
2016-09-07,1403.0,7,33,0,0,0.0,0.0,18.43,5,12.2,170.0,158.43,0.71
2016-09-07,1404.0,7,12,0,0,0.0,0.0,5.14,4,11.18,60.0,63.29,13.29
2016-09-07,9803.0,1,2,0,0,0.0,0.0,0.0,1,2180.88,99.0,99.0,0.0
2016-09-07,9811.0,2,9,0,0,0.0,0.0,1.0,2,1093.9,168.5,168.5,21.5
2016-09-07,9812.01,1,4,0,0,0.0,0.0,38.0,1,4.08,45.0,45.0,4.0
2016-09-07,9812.02,4,19,0,0,0.0,0.0,34.25,4,2.77,199.5,186.0,0.0
2016-09-07,9813.0,2,6,0,0,0.0,0.0,48.5,2,16.23,97.5,97.5,1.0
2016-09-07,9815.01,14,45,0,0,0.0,0.0,11.14,13,3.16,199.5,211.93,6.71
2016-09-07,9817.0,4,10,0,0,0.0,0.0,30.25,4,0.97,234.5,217.25,0.25
2016-09-07,9818.0,23,62,0,0,0.0,0.0,10.57,23,4.11,125.0,163.09,5.61
2017-10-06,1.0,86,230,0,0,0.0,0.0,16.62,41,6.74,74.5,100.05,7.67
2017-10-06,2.01,18,43,0,0,0.0,0.0,31.56,14,998.82,59.0,74.11,5.17
2017-10-06,2.02,10,33,0,0,0.0,0.0,24.0,9,7.8,134.5,153.7,4.2
2017-10-06,3.01,22,58,0,0,0.0,0.0,15.14,17,9.36,88.5,111.68,11.09
2017-10-06,3.02,15,46,0,0,0.0,0.0,20.2,15,9.08,99.0,94.73,5.93
2017-10-06,4.01,37,121,0,0,0.0,0.0,18.41,28,7.73,88.0,101.84,7.35
2017-10-06,4.02,20,62,0,0,0.0,0.0,27.2,17,8.27,90.0,125.85,9.85
2017-10-06,5.02,23,68,0,0,0.0,0.0,10.7,20,8.66,114.0,145.26,3.87
2017-10-06,5.03,14,36,0,0,0.0,0.0,19.43,12,8.05,94.5,110.29,6.93
2017-10-06,5.04,28,72,0,0,0.0,0.0,13.86,27,7.53,84.0,90.93,4.57
2017-10-06,6.01,19,57,0,0,0.0,0.0,8.42,16,7.41,77.0,140.05,9.05
2017-10-06,6.02,35,112,0,0,0.0,0.0,13.83,28,6.87,85.0,108.17,8.57
2017-10-06,7.01,49,153,0,0,0.0,0.0,17.2,40,6.79,90.0,113.12,5.12
2017-10-06,7.03,30,85,0,0,0.0,0.0,19.13,23,153.68,85.0,94.83,5.5
2017-10-06,7.04,62,143,0,0,0.0,0.0,15.63,43,6.27,77.0,84.1,4.26
2017-10-06,8.02,90,217,0,0,0.0,0.0,21.96,51,6.24,69.0,92.19,8.28
2017-10-06,8.03,10,28,0,0,0.0,0.0,11.6,9,5.36,82.5,101.0,4.8
2017-10-06,101.03,12,25,0,0,0.0,0.0,17.0,8,3.91,125.0,151.42,7.25
2017-10-06,101.04,48,146,0,0,0.0,0.0,17.21,37,3.07,191.5,272.5,6.38
2017-10-06,102.03,132,527,0,0,0.0,0.0,6.92,40,404.53,196.5,247.46,16.94
2017-10-06,102.04,48,155,0,0,0.0,0.0,13.9,25,402.38,140.5,151.1,12.65
2017-10-06,103.0,4,9,0,0,0.0,0.0,182.25,3,4.41,107.0,120.25,7.75
2017-10-06,104.03,26,64,0,0,0.0,0.0,12.04,23,2.94,151.0,182.58,6.38
2017-10-06,104.04,32,73,0,0,0.0,0.0,15.09,32,3.21,96.5,153.0,1.72
2017-10-06,104.05,14,33,0,0,0.0,0.0,18.86,14,10.85,94.0,133.43,1.5
2017-10-06,104.08,13,34,0,0,0.0,0.0,9.23,13,3.64,120.0,148.23,6.69
2017-10-06,105.0,41,113,0,0,0.0,0.0,22.46,34,2.78,150.0,173.12,6.44
2017-10-06,106.0,78,310,0,0,0.0,0.0,16.37,36,353.78,258.5,277.15,13.54
2017-10-06,107.01,91,296,0,0,0.0,0.0,18.59,53,2.54,200.0,228.92,6.43
2017-10-06,107.02,47,174,0,0,0.0,0.0,21.34,34,1.84,216.0,268.98,7.94
2017-10-06,108.01,46,154,0,0,0.0,0.0,37.57,39,1.85,229.0,252.7,5.98
2017-10-06,108.02,56,158,0,0,0.0,0.0,25.25,45,2.59,189.5,216.38,7.79
2017-10-06,201.01,116,337,0,0,0.0,0.0,25.65,80,0.94,182.0,211.11,5.22
2017-10-06,202.0,93,321,0,0,0.0,0.0,27.6,70,0.8,188.0,187.87,5.38
2017-10-06,203.01,41,152,0,0,0.0,0.0,1.46,12,2183.75,181.0,223.29,17.66
2017-10-06,203.02,41,107,0,0,0.0,0.0,29.41,27,0.49,189.0,203.41,6.07
2017-10-06,203.03,59,235,0,0,0.0,0.0,5.49,27,2184.12,225.0,271.93,11.98
2017-10-06,301.0,45,178,0,0,0.0,0.0,69.69,25,0.78,149.0,149.62,8.16
2017-10-06,302.0,43,164,0,0,0.0,0.0,34.95,32,0.62,165.0,172.93,6.81
2017-10-06,303.0,70,286,0,0,0.0,0.0,21.61,52,0.77,212.5,296.03,6.33
2017-10-06,304.0,60,238,0,0,0.0,0.0,39.67,42,0.76,159.5,177.15,6.63
2017-10-06,305.0,37,153,0,0,0.0,0.0,45.81,28,0.92,180.0,223.11,7.35
2017-10-06,401.0,27,86,0,0,0.0,0.0,18.67,21,1.58,259.0,303.89,9.22
2017-10-06,402.0,5,19,0,0,0.0,0.0,10.6,5,1.79,250.0,221.4,3.2
2017-10-06,403.0,31,126,0,0,0.0,0.0,38.13,30,2.1,175.0,239.48,8.03
2017-10-06,404.01,11,43,0,0,0.0,0.0,23.91,8,1.89,210.0,239.73,5.91
2017-10-06,406.0,51,166,0,0,0.0,0.0,13.55,35,3.01,129.0,175.35,7.86
2017-10-06,408.01,19,78,0,0,0.0,0.0,16.0,15,10.5,177.0,251.63,8.58
2017-10-06,501.01,16,56,0,0,0.0,0.0,40.31,13,2.91,105.0,132.31,8.12
2017-10-06,502.0,25,88,0,0,0.0,0.0,86.04,20,2.79,99.0,108.44,11.0
2017-10-06,503.0,13,38,0,0,0.0,0.0,37.0,9,1.87,95.0,97.46,4.08
2017-10-06,504.0,32,82,0,0,0.0,0.0,58.72,22,1.93,80.0,105.06,4.75
2017-10-06,505.0,20,44,0,0,0.0,0.0,64.2,11,2.43,80.0,90.4,7.1
2017-10-06,506.0,12,31,0,0,0.0,0.0,61.67,7,2.4,75.0,97.25,12.67
2017-10-06,507.0,31,121,0,0,0.0,0.0,63.77,20,2.68,129.0,159.52,8.45
2017-10-06,509.01,21,69,0,0,0.0,0.0,16.05,13,3.42,100.0,116.24,7.24
2017-10-06,510.0,7,17,0,0,0.0,0.0,17.0,6,4.4,100.0,115.0,3.57
2017-10-06,511.01,38,148,0,0,0.0,0.0,13.58,16,5.49,67.5,124.34,7.82
2017-10-06,512.0,34,93,0,0,0.0,0.0,44.71,25,2.26,96.5,116.71,3.62
2017-10-06,601.01,13,43,0,0,0.0,0.0,25.0,12,3.72,136.0,177.15,8.92
2017-10-06,602.0,9,55,0,0,0.0,0.0,19.56,7,3.79,210.0,255.56,8.0
2017-10-06,603.01,11,35,0,0,0.0,0.0,13.18,11,3.64,200.0,193.91,4.45
2017-10-06,604.0,35,125,0,0,0.0,0.0,27.11,33,3.42,189.0,208.43,5.69
2017-10-06,605.01,23,96,0,0,0.0,0.0,35.7,15,3.1,200.0,261.09,11.96
2017-10-06,606.0,87,310,0,0,0.0,0.0,11.53,48,306.84,200.0,291.67,9.69
2017-10-06,607.0,4,31,0,0,0.0,0.0,49.25,4,13.86,150.0,189.75,2.75
2017-10-06,608.0,39,163,0,0,0.0,0.0,29.41,30,2.8,150.0,215.87,7.28
2017-10-06,610.0,23,143,0,0,0.0,0.0,29.83,13,3.21,149.0,182.87,8.57
2017-10-06,611.01,3,17,0,0,0.0,0.0,50.0,3,9.47,115.0,230.0,10.67
2017-10-06,612.0,74,269,0,0,0.0,0.0,29.81,53,3.33,150.0,174.0,8.19
2017-10-06,701.01,202,792,0,0,0.0,0.0,19.57,99,305.93,196.5,235.94,11.94
2017-10-06,702.0,120,486,0,0,0.0,0.0,12.45,45,403.46,180.5,237.77,13.85
2017-10-06,703.0,71,228,0,0,0.0,0.0,25.03,61,1.89,189.0,249.44,6.51
2017-10-06,704.02,27,105,0,0,0.0,0.0,31.67,18,1.82,180.0,211.26,5.15
2017-10-06,705.0,59,204,0,0,0.0,0.0,30.49,51,2.45,180.0,259.22,6.76
2017-10-06,706.0,52,147,0,0,0.0,0.0,35.38,31,2.45,198.5,226.88,5.98
2017-10-06,707.0,52,126,0,0,0.0,0.0,30.19,26,21.95,200.0,211.21,7.46
2017-10-06,708.0,51,157,0,0,0.0,0.0,21.71,36,2.8,197.0,226.51,6.1
2017-10-06,709.0,54,183,0,0,0.0,0.0,43.22,41,2.97,167.0,192.17,7.17
2017-10-06,711.01,43,130,0,0,0.0,0.0,26.93,38,2.97,165.0,189.19,7.4
2017-10-06,712.01,13,40,0,0,0.0,0.0,5.54,13,2.57,200.0,209.0,2.31
2017-10-06,801.0,8,18,0,0,0.0,0.0,23.38,6,3.67,77.5,93.62,13.25
2017-10-06,803.0,7,19,0,0,0.0,0.0,64.0,5,4.22,62.0,75.57,9.43
2017-10-06,804.01,10,31,0,0,0.0,0.0,25.4,8,3.73,115.0,128.5,5.3
2017-10-06,805.0,15,50,0,0,0.0,0.0,23.67,10,3.41,125.0,156.93,10.93
2017-10-06,806.01,11,46,0,0,0.0,0.0,18.0,9,9.68,95.0,134.91,4.55
2017-10-06,808.01,12,32,0,0,0.0,0.0,13.17,12,4.47,100.0,148.5,3.33
2017-10-06,809.0,34,70,0,0,0.0,0.0,14.88,27,4.67,79.5,104.79,4.06
2017-10-06,810.01,22,50,0,0,0.0,0.0,14.86,21,5.22,77.5,126.41,4.82
2017-10-06,811.0,68,229,0,0,0.0,0.0,4.79,27,2179.75,133.0,138.15,16.71
2017-10-06,812.0,27,98,0,0,0.0,0.0,34.67,21,5.61,95.0,134.19,6.74
2017-10-06,813.0,23,61,0,0,0.0,0.0,27.83,18,5.8,80.0,105.26,6.78
2017-10-06,814.0,63,280,0,0,0.0,0.0,41.17,31,4.64,130.0,164.68,7.33
2017-10-06,815.0,9,22,0,0,0.0,0.0,19.78,9,4.83,75.0,101.11,6.89
2017-10-06,817.0,18,65,0,0,0.0,0.0,18.33,13,4.59,75.5,94.0,6.78
2017-10-06,818.0,26,43,0,0,0.0,0.0,7.88,7,5.01,42.0,54.58,14.23
2017-10-06,819.0,14,18,0,0,0.0,0.0,3.07,6,5.81,41.0,47.5,19.29
2017-10-06,820.0,5,24,0,0,0.0,0.0,30.8,4,5.52,68.0,115.0,11.0
2017-10-06,821.0,7,30,0,0,0.0,0.0,7.43,6,6.02,75.0,164.86,7.86
2017-10-06,901.0,14,30,0,0,0.0,0.0,11.64,4,7.08,60.0,72.29,16.86
2017-10-06,902.0,2,4,0,0,0.0,0.0,17.0,2,6.12,57.5,57.5,10.5
2017-10-06,903.0,2,5,0,0,0.0,0.0,44.5,2,5.71,65.0,65.0,15.0
2017-10-06,904.0,5,20,0,0,0.0,0.0,30.4,3,4.77,129.0,117.4,15.6
2017-10-06,906.0,2,4,0,0,0.0,0.0,16.0,1,4.3,67.5,67.5,9.5
2017-10-06,907.0,46,152,0,0,0.0,0.0,21.33,25,4.2,97.5,123.61,10.74
2017-10-06,909.01,18,44,0,0,0.0,0.0,6.89,15,4.8,79.5,91.33,2.39
2017-10-06,910.01,29,72,0,0,0.0,0.0,96.21,16,5.64,80.0,99.45,5.79
2017-10-06,911.0,40,105,0,0,0.0,0.0,26.65,27,4.84,72.5,90.38,5.52
2017-10-06,912.0,15,53,0,0,0.0,0.0,37.8,12,5.01,85.0,112.13,7.07
2017-10-06,913.0,2,13,0,0,0.0,0.0,22.0,2,1094.01,142.5,142.5,1.5
2017-10-06,915.0,21,92,0,0,0.0,0.0,33.71,12,5.52,80.0,117.14,8.52
2017-10-06,916.0,9,19,0,0,0.0,0.0,24.33,6,2183.27,61.0,87.0,14.56
2017-10-06,917.0,7,33,0,0,0.0,0.0,9.43,7,2183.22,100.0,138.43,13.43
2017-10-06,918.0,20,37,0,0,0.0,0.0,6.9,5,6.24,40.0,52.55,11.0
2017-10-06,919.0,7,9,0,0,0.0,0.0,6.43,6,7.02,65.0,59.57,15.29
2017-10-06,920.0,11,26,0,0,0.0,0.0,42.82,6,6.7,65.0,70.0,5.09
2017-10-06,921.01,25,108,0,0,0.0,0.0,77.6,14,7.14,90.0,139.28,11.56
2017-10-06,922.0,20,71,0,0,0.0,0.0,53.35,13,7.4,75.0,123.75,8.35
2017-10-06,923.0,4,12,0,0,0.0,0.0,39.5,3,7.55,79.5,102.0,11.5
2017-10-06,924.0,2,4,0,0,0.0,0.0,68.5,1,7.44,30.0,30.0,2.5
2017-10-06,1001.0,3,10,0,0,0.0,0.0,15.0,2,2181.7,150.0,116.67,1.33
2017-10-06,1002.0,5,11,0,0,0.0,0.0,13.4,2,8.9,65.0,62.2,0.8
2017-10-06,1003.0,3,7,0,0,0.0,0.0,21.33,3,9.05,89.0,88.0,14.33
2017-10-06,1004.0,17,34,0,0,0.0,0.0,10.12,7,8.57,55.0,58.53,10.59
2017-10-06,1005.0,32,71,0,0,0.0,0.0,13.03,18,8.19,60.0,73.28,8.53
2017-10-06,1006.01,24,90,0,0,0.0,0.0,30.0,18,7.88,122.5,118.79,11.54
2017-10-06,1006.03,2,3,0,0,0.0,0.0,10.0,2,994.79,79.0,79.0,20.5
2017-10-06,1008.0,15,53,0,0,0.0,0.0,11.53,12,8.67,100.0,116.13,8.4
2017-10-06,1009.0,19,59,0,0,0.0,0.0,17.0,11,9.61,70.0,85.74,9.89
2017-10-06,1010.01,2,4,0,0,0.0,0.0,12.0,1,9.53,39.0,39.0,10.0
2017-10-06,1010.02,2,7,0,0,0.0,0.0,16.0,2,9.44,72.5,72.5,16.0
2017-10-06,1011.01,9,26,0,0,0.0,0.0,53.22,4,9.38,69.0,73.78,13.56
2017-10-06,1011.02,2,8,0,0,0.0,0.0,9.0,1,9.57,51.0,51.0,8.0
2017-10-06,1101.03,44,128,0,0,0.0,0.0,49.68,31,8.34,88.0,108.05,4.68
2017-10-06,1102.01,7,20,0,0,0.0,0.0,12.43,4,10.08,59.0,92.14,7.14
2017-10-06,1103.01,9,32,0,0,0.0,0.0,36.56,9,9.24,115.0,121.44,6.22
2017-10-06,1104.01,5,13,0,0,0.0,0.0,32.2,4,9.77,58.0,69.6,10.4
2017-10-06,1104.03,15,52,0,0,0.0,0.0,17.8,15,10.86,96.0,107.47,10.87
2017-10-06,1105.01,6,11,0,0,0.0,0.0,20.83,5,10.94,70.5,67.0,1.83
2017-10-06,1105.02,26,102,0,0,0.0,0.0,27.69,17,10.44,83.5,108.96,10.0
2017-10-06,1106.01,7,32,0,0,0.0,0.0,31.71,5,10.28,119.0,264.71,11.86
2017-10-06,1106.07,20,71,0,0,0.0,0.0,23.15,18,9.88,107.5,124.25,11.05
2017-10-06,1201.03,26,98,0,0,0.0,0.0,38.27,24,7.32,154.5,188.46,6.27
2017-10-06,1201.04,22,71,0,0,0.0,0.0,47.95,19,7.63,120.0,129.18,4.36
2017-10-06,1201.05,7,35,0,0,0.0,0.0,31.43,6,7.65,125.0,263.57,7.29
2017-10-06,1202.01,42,144,0,0,0.0,0.0,24.9,32,7.36,125.0,160.45,7.14
2017-10-06,1203.01,49,161,0,0,0.0,0.0,26.86,38,6.41,100.0,126.78,8.27
2017-10-06,1204.0,77,299,0,0,0.0,0.0,31.78,67,6.72,138.0,175.19,6.62
2017-10-06,1205.0,24,65,0,0,0.0,0.0,42.38,20,5.9,75.0,96.12,5.67
2017-10-06,1206.0,24,59,0,0,0.0,0.0,59.46,22,6.18,94.5,106.25,6.42
2017-10-06,1207.0,19,53,0,0,0.0,0.0,11.16,17,6.23,95.0,105.21,6.11
2017-10-06,1301.0,13,39,0,0,0.0,0.0,14.38,12,2174.42,100.0,104.38,8.54
2017-10-06,1302.0,12,40,0,0,0.0,0.0,18.5,9,11.62,84.5,109.5,13.83
2017-10-06,1303.0,12,41,0,0,0.0,0.0,17.58,9,11.77,100.0,137.67,8.17
2017-10-06,1304.02,15,39,0,0,0.0,0.0,41.4,8,13.29,68.0,89.07,15.07
2017-10-06,1304.04,3,8,0,0,0.0,0.0,48.0,3,12.96,56.0,77.0,6.0
2017-10-06,1304.06,4,6,0,0,0.0,0.0,0.25,4,13.21,105.0,107.25,1.25
2017-10-06,1401.05,5,10,0,0,0.0,0.0,18.2,5,11.84,49.0,53.8,10.6
2017-10-06,1401.06,5,15,0,0,0.0,0.0,7.8,3,11.19,60.0,71.6,18.0
2017-10-06,1401.07,1,7,0,0,0.0,0.0,58.0,1,12.98,130.0,130.0,3.0
2017-10-06,1402.01,8,21,0,0,0.0,0.0,5.5,2,14.98,44.0,51.75,2.38
2017-10-06,1402.02,9,18,0,0,0.0,0.0,32.89,6,13.78,75.0,70.56,10.0
2017-10-06,1403.0,12,51,0,0,0.0,0.0,30.83,10,12.25,126.5,125.42,8.92
2017-10-06,1404.0,18,36,0,0,0.0,0.0,8.5,8,1103.0,50.0,54.28,11.72
2017-10-06,9811.0,2,9,0,0,0.0,0.0,28.5,2,8.25,175.5,175.5,0.0
2017-10-06,9812.01,3,21,0,0,0.0,0.0,41.67,3,4.08,99.0,148.0,13.33
2017-10-06,9812.02,3,12,0,0,0.0,0.0,2.67,3,3.38,180.0,175.0,6.33
2017-10-06,9813.0,5,20,0,0,0.0,0.0,105.6,4,2.59,100.0,101.6,7.8
2017-10-06,9815.01,14,42,0,0,0.0,0.0,20.14,14,3.26,186.5,208.43,6.57
2017-10-06,9817.0,8,24,0,0,0.0,0.0,29.62,7,80.16,185.0,203.75,4.0
2017-10-06,9818.0,33,107,0,0,0.0,0.0,6.67,27,6.79,135.0,146.82,11.27
2018-04-14,1.0,1,1,0,0,0.0,0.0,0.0,1,6.81,225.0,225.0,30.0
2018-04-14,2.01,1,4,0,0,0.0,0.0,49.0,1,8.32,60.0,60.0,19.0
2018-04-14,4.01,6,37,0,0,0.0,0.0,2.67,6,14.05,120.0,312.33,10.17
2018-04-14,4.02,2,3,0,0,0.0,0.0,6.0,1,8.21,51.0,51.0,0.5
2018-04-14,5.03,5,14,0,0,0.0,0.0,28.0,5,7.91,149.0,141.6,7.0
2018-04-14,5.04,8,31,0,0,0.0,0.0,4.0,8,7.21,107.5,112.25,2.62
2018-04-14,6.01,1,5,0,0,0.0,0.0,5.0,1,7.4,120.0,120.0,0.0
2018-04-14,6.02,4,15,0,0,0.0,0.0,4.25,2,2172.14,114.0,121.5,6.75
2018-04-14,7.01,20,72,0,0,0.0,0.0,22.8,18,6.77,143.0,145.7,5.0
2018-04-14,7.03,1,2,0,0,0.0,0.0,21.0,1,5.9,58.0,58.0,0.0
2018-04-14,7.04,8,23,0,0,0.0,0.0,7.25,8,6.3,99.0,108.5,4.25
2018-04-14,8.02,1,2,0,0,0.0,0.0,1.0,1,5.73,50.0,50.0,0.0
2018-04-14,101.03,1,2,0,0,0.0,0.0,5.0,1,3.42,200.0,200.0,0.0
2018-04-14,102.03,14,51,0,0,0.0,0.0,2.79,3,2180.92,129.0,150.71,26.79
2018-04-14,102.04,1,5,0,0,0.0,0.0,2.0,1,2180.79,186.0,186.0,29.0
2018-04-14,104.03,3,5,0,0,0.0,0.0,39.0,3,2.99,120.0,129.33,15.33
2018-04-14,104.04,1,2,0,0,0.0,0.0,4.0,1,2.95,50.0,50.0,0.0
2018-04-14,104.05,1,2,0,0,0.0,0.0,0.0,1,2182.05,90.0,90.0,0.0
2018-04-14,104.08,1,3,0,0,0.0,0.0,3.0,1,3.51,114.0,114.0,3.0
2018-04-14,105.0,1,4,0,0,0.0,0.0,3.0,1,2.63,250.0,250.0,0.0
2018-04-14,106.0,23,91,0,0,0.0,0.0,8.48,10,304.28,231.0,239.04,18.26
2018-04-14,107.01,2,6,0,0,0.0,0.0,5.5,2,2.47,249.5,249.5,16.5
2018-04-14,107.02,1,4,0,0,0.0,0.0,31.0,1,1.45,405.0,405.0,29.0
2018-04-14,108.01,1,2,0,0,0.0,0.0,0.0,1,1.8,110.0,110.0,13.0
2018-04-14,203.01,1,5,0,0,0.0,0.0,0.0,1,2184.03,171.0,171.0,29.0
2018-04-14,203.03,13,43,0,0,0.0,0.0,2.0,10,436.52,175.0,224.38,13.69
2018-04-14,301.0,2,8,0,0,0.0,0.0,6.0,2,1092.7,132.5,132.5,6.0
2018-04-14,302.0,3,10,0,0,0.0,0.0,1.0,3,2184.67,200.0,216.33,10.0
2018-04-14,303.0,6,19,0,0,0.0,0.0,8.83,6,27.84,237.0,235.33,7.83
2018-04-14,304.0,4,12,0,0,0.0,0.0,60.5,4,153.87,174.5,187.0,8.5
2018-04-14,305.0,6,18,0,0,0.0,0.0,41.67,6,0.99,177.0,185.5,7.33
2018-04-14,401.0,3,10,0,0,0.0,0.0,11.67,2,1.32,307.0,254.67,11.0
2018-04-14,406.0,1,4,0,0,0.0,0.0,0.0,1,2.28,350.0,350.0,0.0
2018-04-14,503.0,1,2,0,0,0.0,0.0,24.0,1,1.79,125.0,125.0,0.0
2018-04-14,509.01,1,2,0,0,0.0,0.0,32.0,1,3.34,58.0,58.0,30.0
2018-04-14,601.01,5,18,0,0,0.0,0.0,15.0,5,3.69,300.0,271.0,8.6
2018-04-14,602.0,4,41,0,0,0.0,0.0,31.75,4,3.76,424.0,421.75,8.75
2018-04-14,603.01,17,79,0,0,0.0,0.0,4.24,11,2185.93,183.0,196.94,18.29
2018-04-14,604.0,23,93,0,0,0.0,0.0,20.96,23,3.43,210.0,222.52,5.13
2018-04-14,605.01,26,128,0,0,0.0,0.0,15.96,9,2185.96,183.0,202.88,21.46
2018-04-14,608.0,25,148,0,0,0.0,0.0,30.6,18,2.91,250.0,306.08,10.84
2018-04-14,610.0,13,104,0,0,0.0,0.0,29.23,8,3.21,180.0,272.23,14.92
2018-04-14,611.01,1,12,0,0,0.0,0.0,36.0,1,9.47,500.0,500.0,21.0
2018-04-14,612.0,24,129,0,0,0.0,0.0,29.67,20,3.4,177.0,196.5,6.88
2018-04-14,702.0,1,5,0,0,0.0,0.0,0.0,1,2184.05,177.0,177.0,29.0
2018-04-14,703.0,2,7,0,0,0.0,0.0,13.5,2,1.79,169.5,169.5,4.0
2018-04-14,706.0,1,4,0,0,0.0,0.0,0.0,1,2.01,135.0,135.0,3.0
2018-04-14,707.0,3,8,0,0,0.0,0.0,15.0,3,2.34,150.0,228.33,1.33
2018-04-14,708.0,2,4,0,0,0.0,0.0,13.0,2,2.6,319.5,319.5,27.0
