pad_scraped,pad_Census Tract (2010),pad_Count Listings,pad_Med. Price/mo.,pad_Avg. Price/mo.,pad_Avg. Beds,pad_Med. Price/mo./Bed,pad_Avg. Price/mo./Bed
2013-04-18,818.0,1,1550.0,1550.0,2.0,775.0,775.0
2013-04-18,819.0,2,2125.0,2125.0,3.5,607.14,607.14
2013-04-18,901.0,1,1850.0,1850.0,4.0,462.5,462.5
2013-04-18,902.0,1,1600.0,1600.0,4.0,400.0,400.0
2013-04-18,906.0,1,4100.0,4100.0,4.0,1025.0,1025.0
2013-04-18,907.0,3,2350.0,2208.33,2.67,881.25,828.13
2013-04-18,909.01,17,2300.0,2280.88,1.59,1448.15,1436.11
2013-04-18,911.0,4,1875.0,1825.0,2.25,833.33,811.11
2013-04-18,912.0,3,1350.0,1700.0,2.33,578.57,728.57
2013-04-18,913.0,1,850.0,850.0,2.0,425.0,425.0
2013-04-18,914.0,2,1500.0,1500.0,3.0,500.0,500.0
2013-04-18,915.0,4,1525.0,1512.5,1.75,871.43,864.29
2013-04-18,920.0,2,1950.0,1950.0,2.0,975.0,975.0
2013-04-18,921.01,3,1700.0,1750.0,2.33,728.57,750.0
2013-04-18,922.0,1,3650.0,3650.0,3.0,1216.67,1216.67
2013-04-18,1001.0,1,1600.0,1600.0,3.0,533.33,533.33
2013-04-18,1005.0,2,1500.0,1500.0,2.0,750.0,750.0
2013-04-18,1006.01,1,1750.0,1750.0,2.0,875.0,875.0
2013-04-18,1006.03,2,1400.0,1400.0,1.5,933.33,933.33
2013-04-18,1008.0,4,1600.0,1600.0,2.25,711.11,711.11
2013-04-18,1009.0,1,1800.0,1800.0,2.0,900.0,900.0
2013-04-18,1010.01,1,1475.0,1475.0,2.0,737.5,737.5
2013-04-18,1011.01,2,1662.5,1662.5,3.0,554.17,554.17
2013-04-18,1101.03,2,2000.0,2000.0,2.0,1000.0,1000.0
2013-04-18,1103.01,1,2500.0,2500.0,3.0,833.33,833.33
2013-04-18,1104.01,4,2225.0,2212.5,3.0,741.67,737.5
2013-04-18,1104.03,1,1100.0,1100.0,1.0,1100.0,1100.0
2013-04-18,1105.01,4,2175.0,2212.5,3.0,725.0,737.5
2013-04-18,1105.02,3,1250.0,1616.67,2.33,535.71,692.86
2013-04-18,1106.07,1,1400.0,1400.0,2.0,700.0,700.0
2013-04-18,1201.03,1,2600.0,2600.0,2.0,1300.0,1300.0
2013-04-18,1201.04,3,2300.0,2425.0,1.67,1380.0,1455.0
2013-04-18,1202.01,13,1800.0,1905.77,1.85,975.0,1032.29
2013-04-18,1203.01,7,2200.0,2325.0,2.43,905.88,957.35
2013-04-18,1204.0,4,2050.0,1925.0,2.5,820.0,770.0
2013-04-18,1205.0,3,1800.0,2000.0,2.0,900.0,1000.0
2013-04-18,1206.0,2,2600.0,2600.0,2.5,1040.0,1040.0
2013-04-18,1207.0,3,2000.0,2083.33,2.33,857.14,892.86
2013-04-18,1301.0,3,2350.0,2233.33,3.0,783.33,744.44
2013-04-18,1302.0,1,1575.0,1575.0,2.0,787.5,787.5
2013-04-18,1303.0,1,3900.0,3900.0,2.0,1950.0,1950.0
2013-04-18,1304.02,4,1850.0,1925.0,2.25,822.22,855.56
2013-04-18,1304.04,4,1475.0,1987.5,1.5,983.33,1325.0
2013-04-18,1304.06,1,1775.0,1775.0,2.0,887.5,887.5
2013-04-18,1403.0,2,1300.0,1300.0,1.5,866.67,866.67
2013-04-18,1404.0,1,1150.0,1150.0,1.0,1150.0,1150.0
2013-04-18,9813.0,1,2450.0,2450.0,2.0,1225.0,1225.0
2013-04-18,9815.01,1,1350.0,1350.0,0.0,inf,inf
2013-04-18,9817.0,8,2225.0,2943.75,1.0,2225.0,2943.75
2013-04-18,9818.0,18,1775.0,1775.0,0.67,2662.5,2662.5
2013-05-18,1.0,23,2400.0,2686.96,2.83,849.23,950.77
2013-05-18,2.01,20,2200.0,2257.5,3.0,733.33,752.5
2013-05-18,2.02,18,2550.0,2605.56,2.94,866.04,884.91
2013-05-18,3.01,17,2400.0,2264.71,2.65,906.67,855.56
2013-05-18,3.02,24,2000.0,2076.04,2.71,738.46,766.54
2013-05-18,4.01,28,2300.0,2237.5,2.46,933.33,907.97
2013-05-18,4.02,22,1850.0,2179.55,2.36,782.69,922.12
2013-05-18,5.02,44,1875.0,2330.11,2.27,825.0,1025.25
2013-05-18,5.03,37,1900.0,2320.95,2.38,798.86,975.85
2013-05-18,5.04,60,2050.0,2307.5,2.5,820.0,923.0
2013-05-18,6.01,24,2200.0,2428.12,2.67,825.0,910.55
2013-05-18,6.02,36,2212.5,2398.61,2.69,821.13,890.21
2013-05-18,7.01,71,1850.0,1972.54,1.99,931.56,993.26
2013-05-18,7.03,33,2600.0,2663.64,2.82,922.58,945.16
2013-05-18,7.04,60,1975.0,2110.42,2.22,890.98,952.07
2013-05-18,8.02,66,2600.0,2681.06,3.15,825.0,850.72
2013-05-18,8.03,3,1800.0,2166.67,2.0,900.0,1083.33
2013-05-18,101.03,1,2400.0,2400.0,2.0,1200.0,1200.0
2013-05-18,101.04,29,2950.0,3029.31,1.86,1584.26,1626.85
2013-05-18,102.03,33,2100.0,2709.85,1.58,1332.69,1719.71
2013-05-18,102.04,26,3325.0,3296.15,2.85,1168.24,1158.11
2013-05-18,103.0,4,2800.0,2618.75,2.5,1120.0,1047.5
2013-05-18,104.03,18,2400.0,2611.11,1.78,1350.0,1468.75
2013-05-18,104.04,14,2400.0,2732.14,1.86,1292.31,1471.15
2013-05-18,104.05,11,2300.0,3086.36,2.18,1054.17,1414.58
2013-05-18,104.08,12,2250.0,2297.92,1.67,1350.0,1378.75
2013-05-18,105.0,23,2775.0,2851.09,1.7,1636.54,1681.41
2013-05-18,106.0,36,3450.0,3545.83,1.56,2217.86,2279.46
2013-05-18,107.01,29,2700.0,3156.9,1.66,1631.25,1907.29
2013-05-18,107.02,17,3500.0,3588.24,1.59,2203.7,2259.26
2013-05-18,108.01,22,3000.0,3368.18,1.41,2129.03,2390.32
2013-05-18,108.02,21,3800.0,3619.05,1.81,2100.0,2000.0
2013-05-18,201.01,23,2400.0,2564.13,1.52,1577.14,1685.0
2013-05-18,202.0,30,2400.0,2555.0,1.7,1411.76,1502.94
2013-05-18,203.01,8,3775.0,3346.88,1.62,2323.08,2059.62
2013-05-18,203.02,14,3037.5,3048.21,1.57,1932.95,1939.77
2013-05-18,203.03,21,3275.0,3334.52,1.52,2149.22,2188.28
2013-05-18,301.0,11,2250.0,2747.73,1.73,1302.63,1590.79
2013-05-18,302.0,24,2800.0,3114.58,1.92,1460.87,1625.0
2013-05-18,303.0,25,3200.0,3502.0,1.84,1739.13,1903.26
2013-05-18,304.0,23,2250.0,2406.52,1.74,1293.75,1383.75
2013-05-18,305.0,11,2350.0,2406.82,1.45,1615.62,1654.69
2013-05-18,401.0,8,2500.0,2656.25,1.88,1333.33,1416.67
2013-05-18,403.0,3,2300.0,2483.33,1.67,1380.0,1490.0
2013-05-18,404.01,4,2250.0,2262.5,1.25,1800.0,1810.0
2013-05-18,406.0,9,2900.0,2808.33,2.0,1450.0,1404.17
2013-05-18,408.01,13,2800.0,3198.08,1.54,1820.0,2078.75
2013-05-18,501.01,3,1400.0,1383.33,2.0,700.0,691.67
2013-05-18,502.0,2,1275.0,1275.0,1.5,850.0,850.0
2013-05-18,504.0,9,1750.0,1752.78,2.22,787.5,788.75
2013-05-18,505.0,1,1350.0,1350.0,1.0,1350.0,1350.0
2013-05-18,506.0,2,1475.0,1475.0,2.0,737.5,737.5
2013-05-18,509.01,2,1487.5,1487.5,1.5,991.67,991.67
2013-05-18,510.0,1,1825.0,1825.0,2.0,912.5,912.5
2013-05-18,511.01,5,2000.0,1900.0,2.6,769.23,730.77
2013-05-18,512.0,6,2700.0,2733.33,2.67,1012.5,1025.0
2013-05-18,601.01,7,2200.0,2857.14,2.43,905.88,1176.47
2013-05-18,602.0,4,2650.0,2675.0,2.25,1177.78,1188.89
2013-05-18,603.01,6,2987.5,2954.17,2.67,1120.31,1107.81
2013-05-18,604.0,6,1950.0,2033.33,1.5,1300.0,1355.56
2013-05-18,605.01,18,2700.0,2541.67,1.83,1472.73,1386.36
2013-05-18,606.0,13,2600.0,2969.23,1.77,1469.57,1678.26
2013-05-18,607.0,1,2800.0,2800.0,2.0,1400.0,1400.0
2013-05-18,608.0,5,1800.0,2330.0,1.8,1000.0,1294.44
2013-05-18,610.0,4,2050.0,2262.5,1.75,1171.43,1292.86
2013-05-18,612.0,11,2925.0,2779.55,1.36,2145.0,2038.33
2013-05-18,701.01,38,3625.0,3921.71,1.63,2221.77,2403.63
2013-05-18,702.0,6,2550.0,3200.0,1.5,1700.0,2133.33
2013-05-18,703.0,22,2600.0,3032.95,1.45,1787.5,2085.16
2013-05-18,704.02,1,2700.0,2700.0,2.0,1350.0,1350.0
2013-05-18,705.0,16,2650.0,2993.75,1.62,1630.77,1842.31
2013-05-18,706.0,7,2600.0,2778.57,1.29,2022.22,2161.11
2013-05-18,707.0,11,3275.0,3281.82,1.82,1801.25,1805.0
2013-05-18,708.0,18,2950.0,3181.94,2.0,1475.0,1590.97
2013-05-18,709.0,13,3000.0,3150.0,2.0,1500.0,1575.0
2013-05-18,711.01,25,2500.0,2685.0,1.6,1562.5,1678.12
2013-05-18,712.01,11,3200.0,3168.18,2.27,1408.0,1394.0
2013-05-18,801.0,5,1500.0,1865.0,2.2,681.82,847.73
2013-05-18,803.0,1,1600.0,1600.0,3.0,533.33,533.33
2013-05-18,804.01,1,3600.0,3600.0,3.0,1200.0,1200.0
2013-05-18,805.0,1,3100.0,3100.0,3.0,1033.33,1033.33
2013-05-18,806.01,4,2800.0,2987.5,2.75,1018.18,1086.36
2013-05-18,808.01,5,2850.0,2775.0,2.2,1295.45,1261.36
2013-05-18,809.0,22,2900.0,3294.32,2.95,981.54,1115.0
2013-05-18,810.01,17,2950.0,3155.88,2.94,1003.0,1073.0
2013-05-18,811.0,20,1850.0,1993.75,2.05,902.44,972.56
2013-05-18,812.0,2,1825.0,1825.0,2.5,730.0,730.0
2013-05-18,814.0,8,2800.0,2712.5,2.88,973.91,943.48
2013-05-18,815.0,1,1600.0,1600.0,3.0,533.33,533.33
2013-05-18,817.0,2,1825.0,1825.0,2.0,912.5,912.5
2013-05-18,818.0,2,1425.0,1425.0,2.5,570.0,570.0
2013-05-18,819.0,1,1700.0,1700.0,4.0,425.0,425.0
2013-05-18,821.0,1,1600.0,1600.0,3.0,533.33,533.33
2013-05-18,901.0,1,1350.0,1350.0,2.0,675.0,675.0
2013-05-18,902.0,1,1800.0,1800.0,4.0,450.0,450.0
2013-05-18,904.0,1,2500.0,2500.0,3.0,833.33,833.33
2013-05-18,906.0,2,1300.0,1300.0,2.0,650.0,650.0
2013-05-18,907.0,6,2450.0,2470.83,2.83,864.71,872.06
2013-05-18,909.01,19,2500.0,2401.32,1.74,1439.39,1382.58
2013-05-18,910.01,2,1550.0,1550.0,1.5,1033.33,1033.33
2013-05-18,911.0,7,1500.0,1392.86,2.43,617.65,573.53
2013-05-18,912.0,3,2600.0,2450.0,2.33,1114.29,1050.0
2013-05-18,913.0,2,1725.0,1725.0,3.0,575.0,575.0
2013-05-18,914.0,1,1500.0,1500.0,3.0,500.0,500.0
2013-05-18,915.0,7,1600.0,1653.57,1.57,1018.18,1052.27
2013-05-18,916.0,1,1400.0,1400.0,2.0,700.0,700.0
2013-05-18,918.0,5,1750.0,1820.0,3.4,514.71,535.29
2013-05-18,919.0,6,1500.0,1808.33,2.33,642.86,775.0
2013-05-18,920.0,1,1600.0,1600.0,3.0,533.33,533.33
2013-05-18,921.01,6,1700.0,1758.33,2.17,784.62,811.54
2013-05-18,922.0,2,1650.0,1650.0,3.5,471.43,471.43
2013-05-18,924.0,1,1200.0,1200.0,2.0,600.0,600.0
2013-05-18,1002.0,1,1675.0,1675.0,3.0,558.33,558.33
2013-05-18,1003.0,1,1700.0,1700.0,3.0,566.67,566.67
2013-05-18,1004.0,1,1400.0,1400.0,3.0,466.67,466.67
2013-05-18,1005.0,4,1525.0,2012.5,2.0,762.5,1006.25
2013-05-18,1006.01,3,1450.0,1716.67,2.33,621.43,735.71
2013-05-18,1006.03,1,1300.0,1300.0,3.0,433.33,433.33
2013-05-18,1007.0,5,1800.0,1820.0,2.8,642.86,650.0
2013-05-18,1008.0,4,1450.0,1537.5,2.0,725.0,768.75
2013-05-18,1009.0,4,1825.0,1887.5,1.5,1216.67,1258.33
2013-05-18,1010.01,1,1000.0,1000.0,1.0,1000.0,1000.0
2013-05-18,1011.01,1,1725.0,1725.0,3.0,575.0,575.0
2013-05-18,1011.02,3,1600.0,1500.0,3.0,533.33,500.0
2013-05-18,1101.03,12,2025.0,2239.58,3.0,675.0,746.53
2013-05-18,1103.01,2,1725.0,1725.0,2.5,690.0,690.0
2013-05-18,1104.01,1,3800.0,3800.0,4.0,950.0,950.0
2013-05-18,1104.03,1,1400.0,1400.0,2.0,700.0,700.0
2013-05-18,1105.01,7,1600.0,1800.0,2.29,700.0,787.5
2013-05-18,1105.02,3,1300.0,1350.0,2.0,650.0,675.0
2013-05-18,1106.07,7,1600.0,1628.57,2.29,700.0,712.5
2013-05-18,1201.03,4,2750.0,2600.0,2.5,1100.0,1040.0
2013-05-18,1201.04,5,2000.0,1855.0,2.0,1000.0,927.5
2013-05-18,1201.05,3,3000.0,3033.33,4.0,750.0,758.33
2013-05-18,1202.01,9,2200.0,2111.11,2.0,1100.0,1055.56
2013-05-18,1203.01,13,2500.0,2161.54,2.69,928.57,802.86
2013-05-18,1204.0,14,2450.0,2496.43,2.86,857.5,873.75
2013-05-18,1205.0,5,2600.0,2630.0,2.8,928.57,939.29
2013-05-18,1206.0,2,1900.0,1900.0,2.0,950.0,950.0
2013-05-18,1207.0,8,1800.0,1834.38,1.5,1200.0,1222.92
2013-05-18,1301.0,2,1800.0,1800.0,1.5,1200.0,1200.0
2013-05-18,1302.0,8,1600.0,1556.25,1.62,984.62,957.69
2013-05-18,1303.0,3,1500.0,2133.33,1.67,900.0,1280.0
2013-05-18,1304.02,2,1737.5,1737.5,2.0,868.75,868.75
2013-05-18,1304.04,6,1487.5,1837.5,1.67,892.5,1102.5
2013-05-18,1304.06,1,1350.0,1350.0,1.0,1350.0,1350.0
2013-05-18,1401.05,1,1600.0,1600.0,2.0,800.0,800.0
2013-05-18,1403.0,7,1400.0,1417.86,1.86,753.85,763.46
2013-05-18,1404.0,1,1850.0,1850.0,1.0,1850.0,1850.0
2013-05-18,9807.0,2,1662.5,1662.5,1.5,1108.33,1108.33
2013-05-18,9810.0,1,3000.0,3000.0,3.0,1000.0,1000.0
2013-05-18,9812.01,2,3900.0,3900.0,3.5,1114.29,1114.29
2013-05-18,9813.0,1,2100.0,2100.0,1.0,2100.0,2100.0
2013-05-18,9817.0,9,2700.0,3055.56,1.44,1869.23,2115.38
2013-05-18,9818.0,15,2000.0,2261.67,1.4,1428.57,1615.48
2013-06-18,1.0,39,2400.0,2432.69,2.9,828.32,839.6
2013-06-18,2.01,36,2200.0,2263.19,2.83,776.47,798.77
2013-06-18,2.02,23,2700.0,2701.09,3.22,839.19,839.53
2013-06-18,3.01,35,2400.0,2307.14,2.83,848.48,815.66
2013-06-18,3.02,31,2100.0,2151.61,2.71,775.0,794.05
2013-06-18,4.01,65,1875.0,2207.31,2.32,807.12,950.17
2013-06-18,4.02,38,2300.0,2320.39,2.74,840.38,847.84
2013-06-18,5.02,64,1800.0,2161.72,2.02,893.02,1072.48
2013-06-18,5.03,61,1875.0,2222.95,2.23,840.99,997.06
2013-06-18,5.04,91,1950.0,2274.45,2.29,853.12,995.07
2013-06-18,6.01,28,2475.0,2490.18,2.93,845.12,850.3
2013-06-18,6.02,51,1800.0,1981.86,1.86,966.32,1063.95
2013-06-18,7.01,112,1550.0,1779.24,1.5,1033.33,1186.16
2013-06-18,7.03,54,1625.0,2071.76,1.87,868.81,1107.67
2013-06-18,7.04,70,1712.5,1951.07,1.86,922.12,1050.58
2013-06-18,8.02,84,2400.0,2498.51,2.81,854.24,889.3
2013-06-18,101.03,3,1450.0,1966.67,1.0,1450.0,1966.67
2013-06-18,101.04,43,2000.0,2318.6,1.12,1791.67,2077.08
2013-06-18,102.03,57,1875.0,2170.61,1.05,1781.25,2062.08
2013-06-18,102.04,21,2100.0,2372.62,1.43,1470.0,1660.83
2013-06-18,103.0,6,2025.0,2100.0,1.67,1215.0,1260.0
2013-06-18,104.03,30,1975.0,2296.67,1.3,1519.23,1766.67
2013-06-18,104.04,26,2062.5,2258.65,1.35,1532.14,1677.86
2013-06-18,104.05,18,2000.0,2338.89,1.67,1200.0,1403.33
2013-06-18,104.08,27,1875.0,2163.89,1.04,1808.04,2086.61
2013-06-18,105.0,33,2325.0,2668.18,1.33,1743.75,2001.14
2013-06-18,106.0,39,3975.0,3955.13,1.54,2583.75,2570.83
2013-06-18,107.01,48,2500.0,2830.21,1.06,2352.94,2663.73
2013-06-18,107.02,33,2500.0,3195.45,1.24,2012.2,2571.95
2013-06-18,108.01,29,2700.0,3497.41,1.31,2060.53,2669.08
2013-06-18,108.02,29,1900.0,2368.1,1.0,1900.0,2368.1
2013-06-18,201.01,42,2300.0,2468.45,1.0,2300.0,2468.45
2013-06-18,202.0,39,2400.0,2431.41,1.33,1800.0,1823.56
2013-06-18,203.01,8,3325.0,3065.62,1.12,2955.56,2725.0
2013-06-18,203.02,9,2250.0,2433.33,1.22,1840.91,1990.91
2013-06-18,203.03,26,3500.0,3457.69,1.42,2459.46,2429.73
2013-06-18,301.0,13,2600.0,2986.54,1.92,1352.0,1553.0
2013-06-18,302.0,24,2200.0,2353.12,1.54,1427.03,1526.35
2013-06-18,303.0,35,3000.0,3184.29,1.49,2019.23,2143.27
2013-06-18,304.0,39,2400.0,2512.18,1.56,1534.43,1606.15
2013-06-18,305.0,30,2600.0,2744.17,1.67,1560.0,1646.5
2013-06-18,401.0,1,3450.0,3450.0,2.0,1725.0,1725.0
2013-06-18,403.0,7,3000.0,2800.0,1.71,1750.0,1633.33
2013-06-18,404.01,9,2200.0,2252.78,1.67,1320.0,1351.67
2013-06-18,406.0,14,2800.0,2832.14,2.21,1264.52,1279.03
2013-06-18,408.01,11,2150.0,2318.18,0.73,2956.25,3187.5
2013-06-18,501.01,3,1950.0,1750.0,1.33,1462.5,1312.5
2013-06-18,502.0,6,1800.0,2275.0,3.0,600.0,758.33
2013-06-18,503.0,2,1550.0,1550.0,1.0,1550.0,1550.0
2013-06-18,504.0,7,2000.0,1892.86,2.43,823.53,779.41
2013-06-18,505.0,1,2475.0,2475.0,3.0,825.0,825.0
2013-06-18,506.0,1,1400.0,1400.0,1.0,1400.0,1400.0
2013-06-18,507.0,3,1600.0,1550.0,2.67,600.0,581.25
2013-06-18,509.01,1,550.0,550.0,0.0,inf,inf
2013-06-18,510.0,2,1325.0,1325.0,2.0,662.5,662.5
2013-06-18,511.01,7,1550.0,1800.0,2.29,678.12,787.5
2013-06-18,512.0,11,2400.0,2254.55,2.64,910.34,855.17
2013-06-18,601.01,10,2825.0,2585.0,2.0,1412.5,1292.5
2013-06-18,602.0,11,2500.0,2731.82,2.0,1250.0,1365.91
2013-06-18,603.01,3,1600.0,1550.0,1.33,1200.0,1162.5
2013-06-18,604.0,13,2300.0,2432.69,1.62,1423.81,1505.95
2013-06-18,605.01,13,2600.0,2700.0,1.92,1352.0,1404.0
2013-06-18,606.0,14,2750.0,2682.14,2.07,1327.59,1294.83
2013-06-18,607.0,1,3600.0,3600.0,3.0,1200.0,1200.0
2013-06-18,608.0,9,2200.0,2244.44,1.89,1164.71,1188.24
2013-06-18,610.0,3,2500.0,2416.67,2.0,1250.0,1208.33
2013-06-18,612.0,18,2900.0,2859.72,1.44,2007.69,1979.81
2013-06-18,701.01,50,2887.5,3230.0,1.32,2187.5,2446.97
2013-06-18,702.0,11,2500.0,3311.36,1.36,1833.33,2428.33
2013-06-18,703.0,32,2200.0,2379.69,1.06,2070.59,2239.71
2013-06-18,705.0,34,3200.0,3439.71,1.62,1978.18,2126.36
2013-06-18,706.0,15,2700.0,3033.33,1.53,1760.87,1978.26
2013-06-18,707.0,17,2600.0,2836.76,1.18,2210.0,2411.25
2013-06-18,708.0,13,2900.0,3250.0,1.77,1639.13,1836.96
2013-06-18,709.0,27,3100.0,3025.0,1.74,1780.85,1737.77
2013-06-18,711.01,21,2575.0,2996.43,1.95,1318.9,1534.76
2013-06-18,712.01,15,3125.0,3220.0,1.6,1953.12,2012.5
2013-06-18,801.0,4,1500.0,1593.75,2.75,545.45,579.55
2013-06-18,803.0,1,2150.0,2150.0,4.0,537.5,537.5
2013-06-18,804.01,3,3000.0,2533.33,2.0,1500.0,1266.67
2013-06-18,805.0,2,3825.0,3825.0,2.5,1530.0,1530.0
2013-06-18,806.01,5,3000.0,3030.0,1.6,1875.0,1893.75
2013-06-18,808.01,3,2225.0,2141.67,1.33,1668.75,1606.25
2013-06-18,809.0,18,2925.0,3336.11,2.61,1120.21,1277.66
2013-06-18,810.01,20,2225.0,2811.25,2.75,809.09,1022.27
2013-06-18,811.0,26,1900.0,2204.81,2.12,898.18,1042.27
2013-06-18,812.0,1,2100.0,2100.0,3.0,700.0,700.0
2013-06-18,813.0,5,1850.0,2050.0,3.0,616.67,683.33
2013-06-18,814.0,4,2700.0,2737.5,2.75,981.82,995.45
2013-06-18,817.0,3,2100.0,2083.33,3.0,700.0,694.44
2013-06-18,818.0,2,1000.0,1000.0,2.0,500.0,500.0
2013-06-18,820.0,3,1800.0,1750.0,3.33,540.0,525.0
2013-06-18,821.0,1,3600.0,3600.0,4.0,900.0,900.0
2013-06-18,901.0,1,2200.0,2200.0,4.0,550.0,550.0
2013-06-18,902.0,3,1800.0,1766.67,4.0,450.0,441.67
2013-06-18,903.0,4,1800.0,1750.0,3.25,553.85,538.46
2013-06-18,906.0,3,1500.0,1433.33,1.33,1125.0,1075.0
2013-06-18,907.0,7,2100.0,2307.14,2.71,773.68,850.0
2013-06-18,909.01,15,2475.0,2336.67,1.53,1614.13,1523.91
2013-06-18,910.01,3,1900.0,1766.67,1.0,1900.0,1766.67
2013-06-18,911.0,3,1950.0,1833.33,3.0,650.0,611.11
2013-06-18,912.0,4,2100.0,2062.5,3.25,646.15,634.62
2013-06-18,913.0,2,1250.0,1250.0,3.0,416.67,416.67
2013-06-18,915.0,5,1600.0,1660.0,1.4,1142.86,1185.71
2013-06-18,918.0,2,1425.0,1425.0,2.5,570.0,570.0
2013-06-18,919.0,4,1650.0,1875.0,2.5,660.0,750.0
2013-06-18,920.0,1,425.0,425.0,5.0,85.0,85.0
2013-06-18,921.01,2,1525.0,1525.0,2.0,762.5,762.5
2013-06-18,922.0,5,1700.0,1615.0,1.6,1062.5,1009.38
2013-06-18,923.0,2,2050.0,2050.0,3.5,585.71,585.71
2013-06-18,924.0,1,1500.0,1500.0,3.0,500.0,500.0
2013-06-18,1001.0,1,1600.0,1600.0,3.0,533.33,533.33
2013-06-18,1002.0,1,1550.0,1550.0,3.0,516.67,516.67
2013-06-18,1005.0,5,1650.0,1320.0,2.0,825.0,660.0
2013-06-18,1006.01,1,1300.0,1300.0,1.0,1300.0,1300.0
2013-06-18,1006.03,4,1875.0,1900.0,3.25,576.92,584.62
2013-06-18,1007.0,4,2300.0,1868.75,3.0,766.67,622.92
2013-06-18,1008.0,7,1400.0,1332.14,1.71,816.67,777.08
2013-06-18,1009.0,1,1850.0,1850.0,1.0,1850.0,1850.0
2013-06-18,1011.01,1,1800.0,1800.0,4.0,450.0,450.0
2013-06-18,1011.02,3,1800.0,1783.33,3.0,600.0,594.44
2013-06-18,1101.03,9,1600.0,2066.67,2.22,720.0,930.0
2013-06-18,1104.01,3,1425.0,1425.0,2.0,712.5,712.5
2013-06-18,1104.03,1,2000.0,2000.0,3.0,666.67,666.67
2013-06-18,1105.01,2,2250.0,2250.0,2.5,900.0,900.0
2013-06-18,1105.02,2,2250.0,2250.0,4.0,562.5,562.5
2013-06-18,1106.01,1,2550.0,2550.0,3.0,850.0,850.0
2013-06-18,1106.07,11,1450.0,1618.18,1.91,759.52,847.62
2013-06-18,1201.03,2,2675.0,2675.0,3.0,891.67,891.67
2013-06-18,1201.04,8,1800.0,2203.12,2.0,900.0,1101.56
2013-06-18,1201.05,3,3200.0,3166.67,3.33,960.0,950.0
2013-06-18,1202.01,16,2400.0,2332.81,2.12,1129.41,1097.79
2013-06-18,1203.01,11,2500.0,2236.36,3.09,808.82,723.53
2013-06-18,1204.0,32,2500.0,2512.5,2.5,1000.0,1005.0
2013-06-18,1205.0,9,2600.0,2375.0,2.44,1063.64,971.59
2013-06-18,1206.0,4,2300.0,2300.0,2.25,1022.22,1022.22
2013-06-18,1207.0,7,1800.0,1742.86,1.71,1050.0,1016.67
2013-06-18,1301.0,7,2275.0,1939.29,1.57,1447.73,1234.09
2013-06-18,1302.0,3,1150.0,1316.67,0.67,1725.0,1975.0
2013-06-18,1303.0,6,2150.0,2466.67,2.67,806.25,925.0
2013-06-18,1304.02,8,1650.0,1696.88,2.0,825.0,848.44
2013-06-18,1304.04,6,1500.0,1550.0,1.67,900.0,930.0
2013-06-18,1304.06,2,1650.0,1650.0,2.5,660.0,660.0
2013-06-18,1403.0,5,1250.0,1300.0,1.2,1041.67,1083.33
2013-06-18,1404.0,2,1700.0,1700.0,2.0,850.0,850.0
2013-06-18,9803.0,1,1400.0,1400.0,2.0,700.0,700.0
2013-06-18,9807.0,1,1950.0,1950.0,2.0,975.0,975.0
2013-06-18,9812.01,1,2700.0,2700.0,3.0,900.0,900.0
2013-06-18,9813.0,1,2100.0,2100.0,1.0,2100.0,2100.0
2013-06-18,9815.01,1,2100.0,2100.0,3.0,700.0,700.0
2013-06-18,9817.0,10,2450.0,3400.0,1.1,2227.27,3090.91
2013-06-18,9818.0,12,1887.5,1947.92,1.17,1617.86,1669.64
2013-07-18,1.0,43,2200.0,2123.84,2.67,822.61,794.13
2013-07-18,2.01,24,2250.0,2242.71,3.0,750.0,747.57
2013-07-18,2.02,22,2400.0,2563.64,3.09,776.47,829.41
2013-07-18,3.01,29,2300.0,2278.45,2.83,813.41,805.79
2013-07-18,3.02,34,1850.0,2080.88,2.47,748.81,842.26
2013-07-18,4.01,57,1850.0,2147.81,2.32,798.86,927.46
2013-07-18,4.02,41,2200.0,2240.24,2.66,827.52,842.66
2013-07-18,5.02,61,1800.0,2058.61,1.8,998.18,1141.59
2013-07-18,5.03,46,1900.0,2189.67,2.15,882.83,1017.42
2013-07-18,5.04,90,1887.5,2134.17,2.04,923.23,1043.89
2013-07-18,6.01,39,2700.0,2692.95,3.15,856.1,853.86
2013-07-18,6.02,47,1825.0,2077.13,1.79,1021.13,1162.2
2013-07-18,7.01,88,1812.5,2021.02,1.91,949.4,1058.63
2013-07-18,7.03,33,1650.0,2021.97,1.67,990.0,1213.18
2013-07-18,7.04,70,1987.5,2147.5,2.0,993.75,1073.75
2013-07-18,8.02,51,2400.0,2644.12,3.06,784.62,864.42
2013-07-18,101.03,6,2337.5,2133.33,1.17,2003.57,1828.57
2013-07-18,101.04,44,2500.0,2656.82,1.45,1718.75,1826.56
2013-07-18,102.03,41,1925.0,2410.98,1.24,1547.55,1938.24
2013-07-18,102.04,16,2150.0,2310.94,1.5,1433.33,1540.62
2013-07-18,103.0,6,1825.0,1966.67,1.83,995.45,1072.73
2013-07-18,104.03,28,2125.0,2416.07,1.43,1487.5,1691.25
2013-07-18,104.04,26,2200.0,2502.88,1.46,1505.26,1712.5
2013-07-18,104.05,20,2200.0,2618.75,1.85,1189.19,1415.54
2013-07-18,104.08,17,1800.0,2148.53,1.06,1700.0,2029.17
2013-07-18,105.0,39,2800.0,2772.44,1.46,1915.79,1896.93
